uf;cod_munic;nome_do_municipio;populacao
MG;63201;São José do Alegre; 4 133
MG;63300;São José do Divino; 3 464
MG;63409;São José do Goiabal; 5 396
MG;63508;São José do Jacuri; 6 197
MG;63607;São José do Mantimento; 2 753
MG;63706;São Lourenço; 44 798
MG;63805;São Miguel do Anta; 6 334
MG;63904;São Pedro da União; 4 885
MG;64001;São Pedro dos Ferros; 7 166
MG;64100;São Pedro do Suaçuí; 5 103
MG;64209;São Romão; 10 315
MG;64308;São Roque de Minas; 7 129
MG;64407;São Sebastião da Bela Vista; 6 387
MG;64431;São Sebastião da Vargem Alegre; 3 113
MG;64472;São Sebastião do Anta; 6 194
MG;64506;São Sebastião do Maranhão; 10 079
MG;64605;São Sebastião do Oeste; 8 815
MG;64704;São Sebastião do Paraíso; 71 796
MG;64803;São Sebastião do Rio Preto; 1 259
MG;64902;São Sebastião do Rio Verde; 2 300
MG;65008;São Tiago; 11 192
MG;65107;São Tomás de Aquino; 6 740
MG;65206;São Tomé das Letras; 6 904
MG;65305;São Vicente de Minas; 6 804
MG;65404;Sapucaí-Mirim; 6 311
MG;65503;Sardoá; 5 104
MG;65537;Sarzedo; 36 844
MG;65552;Setubinha; 9 917
MG;65560;Sem-Peixe; 2 433
MG;65578;Senador Amaral; 6 206
MG;65602;Senador Cortes; 2 240
MG;65701;Senador Firmino; 7 716
MG;65800;Senador José Bento; 2 068
MG;65909;Senador Modestino Gonçalves; 4 008
MG;66006;Senhora de Oliveira; 5 483
MG;66105;Senhora do Porto; 3 067
MG;66204;Senhora dos Remédios; 10 384
MG;66303;Sericita; 7 345
MG;66402;Seritinga; 1 819
MG;66501;Serra Azul de Minas; 3 792
MG;66600;Serra da Saudade;833
MG;66709;Serra dos Aimorés; 6 944
MG;66808;Serra do Salitre; 11 801
MG;66907;Serrania; 7 621
MG;66956;Serranópolis de Minas; 4 399
MG;67004;Serranos; 1 990
MG;67103;Serro; 21 952
MG;67202;Sete Lagoas; 227 360
MG;67301;Silveirânia; 2 323
MG;67400;Silvianópolis; 6 179
MG;67509;Simão Pereira; 2 947
MG;67608;Simonésia; 19 750
MG;67707;Sobrália; 5 137
MG;67806;Soledade de Minas; 5 613
MG;67905;Tabuleiro; 4 014
MG;68002;Taiobeiras; 33 050
MG;68051;Taparuba; 3 387
MG;68101;Tapira; 4 118
MG;68200;Tapiraí; 1 690
MG;68309;Taquaraçu de Minas; 4 224
MG;68408;Tarumirim; 14 709
MG;68507;Teixeiras; 12 255
MG;68606;Teófilo Otoni; 137 418
MG;68705;Timóteo; 81 579
MG;68804;Tiradentes; 7 744
MG;68903;Tiros; 7 883
MG;69000;Tocantins; 16 185
MG;69059;Tocos do Moji; 3 826
MG;69109;Toledo; 7 214
MG;69208;Tombos; 8 609
MG;69307;Três Corações; 75 485
MG;69356;Três Marias; 28 895
MG;69406;Três Pontas; 55 259
MG;69505;Tumiritinga; 5 886
MG;69604;Tupaciguara; 25 470
MG;69703;Turmalina; 20 000
MG;69802;Turvolândia; 4 935
MG;69901;Ubá; 103 365
MG;70008;Ubaí; 11 708
MG;70057;Ubaporanga; 13 017
MG;70107;Uberaba; 337 846
MG;70206;Uberlândia; 713 232
MG;70305;Umburatiba; 2 684
MG;70404;Unaí; 86 619
MG;70438;União de Minas; 3 828
MG;70479;Uruana de Minas; 3 282
MG;70503;Urucânia; 10 600
MG;70529;Urucuia; 17 479
MG;70578;Vargem Alegre; 5 780
MG;70602;Vargem Bonita; 2 158
MG;70651;Vargem Grande do Rio Pardo; 4 633
MG;70701;Varginha; 136 467
MG;70750;Varjão de Minas; 6 969
MG;70800;Várzea da Palma; 33 744
MG;70909;Varzelândia; 18 840
MG;71006;Vazante; 19 975
MG;71030;Verdelândia; 7 672
MG;71071;Veredinha; 5 181
MG;71105;Veríssimo; 3 411
MG;71154;Vermelho Novo; 4 899
MG;71204;Vespasiano; 129 246
MG;71303;Viçosa; 76 430
MG;71402;Vieiras; 3 700
MG;71501;Mathias Lobato; 3 038
MG;71600;Virgem da Lapa; 11 804
MG;71709;Virgínia; 8 908
MG;71808;Virginópolis; 10 314
MG;71907;Virgolândia; 4 552
MG;72004;Visconde do Rio Branco; 39 160
MG;72103;Volta Grande; 4 443
MG;72202;Wenceslau Braz; 2 356
ES;102;Afonso Cláudio; 30 684
ES;136;Águia Branca; 9 711
ES;169;Água Doce do Norte; 12 042
ES;201;Alegre; 29 177
ES;300;Alfredo Chaves; 13 836
ES;359;Alto Rio Novo; 7 434
ES;409;Anchieta; 29 984
ES;508;Apiacá; 7 223
ES;607;Aracruz; 94 765
ES;706;Atílio Vivácqua; 10 540
ES;805;Baixo Guandu; 30 674
ES;904;Barra de São Francisco; 42 498
ES;1001;Boa Esperança; 13 608
ES;1100;Bom Jesus do Norte; 10 254
ES;1159;Brejetuba; 12 985
ES;1209;Cachoeiro de Itapemirim; 185 784
ES;1308;Cariacica; 353 510
ES;1407;Castelo; 36 930
ES;1506;Colatina; 119 992
ES;1605;Conceição da Barra; 27 458
ES;1704;Conceição do Castelo; 11 937
ES;1803;Divino de São Lourenço; 5 083
ES;1902;Domingos Martins; 35 416
ES;2009;Dores do Rio Preto; 6 596
ES;2108;Ecoporanga; 21 992
ES;2207;Fundão; 18 014
ES;2256;Governador Lindenberg; 11 009
ES;2306;Guaçuí; 29 358
ES;2405;Guarapari; 124 656
ES;2454;Ibatiba; 25 380
ES;2504;Ibiraçu; 11 713
ES;2553;Ibitirama; 9 520
ES;2603;Iconha; 12 326
ES;2652;Irupi; 13 710
ES;2702;Itaguaçu; 13 589
ES;2801;Itapemirim; 39 832
ES;2900;Itarana; 10 597
ES;3007;Iúna; 28 590
ES;3056;Jaguaré; 28 931
ES;3106;Jerônimo Monteiro; 11 575
ES;3130;João Neiva; 14 079
ES;3163;Laranja da Terra; 11 094
ES;3205;Linhares; 166 786
ES;3304;Mantenópolis; 12 770
ES;3320;Marataízes; 41 929
ES;3346;Marechal Floriano; 17 641
ES;3353;Marilândia; 12 202
ES;3403;Mimoso do Sul; 24 475
ES;3502;Montanha; 18 900
ES;3601;Mucurici; 5 466
ES;3700;Muniz Freire; 18 153
ES;3809;Muqui; 13 745
ES;3908;Nova Venécia; 49 065
ES;4005;Pancas; 18 893
ES;4054;Pedro Canário; 21 522
ES;4104;Pinheiros; 23 915
ES;4203;Piúma; 22 300
ES;4252;Ponto Belo; 6 497
ES;4302;Presidente Kennedy; 13 696
ES;4351;Rio Bananal; 19 273
ES;4401;Rio Novo do Sul; 11 069
ES;4500;Santa Leopoldina; 13 106
ES;4559;Santa Maria de Jetibá; 41 636
ES;4609;Santa Teresa; 22 808
ES;4658;São Domingos do Norte; 8 589
ES;4708;São Gabriel da Palha; 32 252
ES;4807;São José do Calçado; 10 878
ES;4906;São Mateus; 123 750
ES;4955;São Roque do Canaã; 10 886
ES;5002;Serra; 520 649
ES;5010;Sooretama; 26 502
ES;5036;Vargem Alta; 19 563
ES;5069;Venda Nova do Imigrante; 23 831
ES;5101;Viana; 73 423
ES;5150;Vila Pavão; 8 911
ES;5176;Vila Valério; 13 728
ES;5200;Vila Velha; 467 722
ES;5309;Vitória; 322 869
RJ;100;Angra dos Reis; 167 418
RJ;159;Aperibé; 11 034
RJ;209;Araruama; 129 669
RJ;225;Areal; 11 828
RJ;233;Armação dos Búzios; 40 006
RJ;258;Arraial do Cabo; 30 986
RJ;308;Barra do Piraí; 92 883
RJ;407;Barra Mansa; 169 899
RJ;456;Belford Roxo; 483 087
RJ;506;Bom Jardim; 28 102
RJ;605;Bom Jesus do Itabapoana; 35 173
RJ;704;Cabo Frio; 221 987
RJ;803;Cachoeiras de Macacu; 56 943
RJ;902;Cambuci; 14 616
RJ;936;Carapebus; 13 847
RJ;951;Comendador Levy Gasparian; 8 741
RJ;1009;Campos dos Goytacazes; 483 551
RJ;1108;Cantagalo; 19 390
RJ;1157;Cardoso Moreira; 12 958
RJ;1207;Carmo; 17 198
RJ;1306;Casimiro de Abreu; 46 110
RJ;1405;Conceição de Macabu; 21 104
RJ;1504;Cordeiro; 20 783
RJ;1603;Duas Barras; 10 980
RJ;1702;Duque de Caxias; 808 152
RJ;1801;Engenheiro Paulo de Frontin; 12 242
RJ;1850;Guapimirim; 51 696
RJ;1876;Iguaba Grande; 27 920
RJ;1900;Itaboraí; 224 267
RJ;2007;Itaguaí; 116 841
RJ;2056;Italva; 14 073
RJ;2106;Itaocara; 22 919
RJ;2205;Itaperuna; 101 041
RJ;2254;Itatiaia; 30 908
RJ;2270;Japeri; 96 289
RJ;2304;Laje do Muriaé; 7 336
RJ;2403;Macaé; 246 391
RJ;2452;Macuco; 5 415
RJ;2502;Magé; 228 127
RJ;2601;Mangaratiba; 41 220
RJ;2700;Maricá; 197 300
RJ;2809;Mendes; 17 502
RJ;2858;Mesquita; 167 128
RJ;2908;Miguel Pereira; 26 578
RJ;3005;Miracema; 26 881
RJ;3104;Natividade; 15 074
RJ;3203;Nilópolis; 146 774
RJ;3302;Niterói; 481 758
RJ;3401;Nova Friburgo; 189 937
RJ;3500;Nova Iguaçu; 785 882
RJ;3609;Paracambi; 41 375
RJ;3708;Paraíba do Sul; 42 063
RJ;3807;Paraty; 44 872
RJ;3856;Paty do Alferes; 29 619
RJ;3906;Petrópolis; 278 881
RJ;3955;Pinheiral; 24 298
RJ;4003;Piraí; 27 474
RJ;4102;Porciúncula; 17 288
RJ;4110;Porto Real; 20 373
RJ;4128;Quatis; 13 682
RJ;4144;Queimados; 140 523
RJ;4151;Quissamã; 22 393
RJ;4201;Resende; 129 612
RJ;4300;Rio Bonito; 56 276
RJ;4409;Rio Claro; 17 401
RJ;4508;Rio das Flores; 8 954
RJ;4524;Rio das Ostras; 156 491
RJ;4557;Rio de Janeiro;6 211 423
RJ;4607;Santa Maria Madalena; 10 232
RJ;4706;Santo Antônio de Pádua; 41 325
RJ;4755;São Francisco de Itabapoana; 45 059
RJ;4805;São Fidélis; 38 939
RJ;4904;São Gonçalo; 896 744
RJ;5000;São João da Barra; 36 573
RJ;5109;São João de Meriti; 440 962
RJ;5133;São José de Ubá; 7 070
RJ;5158;São José do Vale do Rio Preto; 22 080
RJ;5208;São Pedro da Aldeia; 104 029
RJ;5307;São Sebastião do Alto; 7 750
RJ;5406;Sapucaia; 17 729
RJ;5505;Saquarema; 89 559
RJ;5554;Seropédica; 80 596
RJ;5604;Silva Jardim; 21 352
RJ;5703;Sumidouro; 15 206
RJ;5752;Tanguá; 31 086
RJ;5802;Teresópolis; 165 123
RJ;5901;Trajano de Moraes; 10 302
RJ;6008;Três Rios; 78 346
RJ;6107;Valença; 67 753
RJ;6156;Varre-Sai; 10 207
RJ;6206;Vassouras; 33 976
RJ;6305;Volta Redonda; 261 584
SP;105;Adamantina; 34 687
SP;204;Adolfo; 4 351
SP;303;Aguaí; 32 072
SP;402;Águas da Prata; 7 369
SP;501;Águas de Lindóia; 17 829
SP;550;Águas de Santa Bárbara; 7 177
SP;600;Águas de São Pedro; 2 780
SP;709;Agudos; 37 680
SP;758;Alambari; 6 141
SP;808;Alfredo Marcondes; 4 445
SP;907;Altair; 3 451
SP;1004;Altinópolis; 16 818
SP;1103;Alto Alegre; 3 841
SP;1152;Alumínio; 17 301
SP;1202;Álvares Florence; 3 915
SP;1301;Álvares Machado; 27 245
SP;1400;Álvaro de Carvalho; 4 808
SP;1509;Alvinlândia; 2 885
SP;1608;Americana; 237 247
SP;1707;Américo Brasiliense; 33 019
SP;1806;Américo de Campos; 5 870
SP;1905;Amparo; 68 008
SP;2002;Analândia; 4 589
SP;2101;Andradina; 59 783
SP;2200;Angatuba; 24 022
SP;2309;Anhembi; 5 674
SP;2408;Anhumas; 4 023
SP;2507;Aparecida; 32 569
SP;2606;Aparecida d'Oeste; 4 086
SP;2705;Apiaí; 24 585
SP;2754;Araçariguama; 21 522
SP;2804;Araçatuba; 200 124
SP;2903;Araçoiaba da Serra; 32 443
SP;3000;Aramina; 5 420
SP;3109;Arandu; 6 885
SP;3158;Arapeí; 2 330
SP;3208;Araraquara; 242 228
SP;3307;Araras; 130 866
SP;3356;Arco-Íris; 2 044
SP;3406;Arealva; 8 130
SP;3505;Areias; 3 577
SP;3604;Areiópolis; 10 130
SP;3703;Ariranha; 7 602
SP;3802;Artur Nogueira; 51 456
SP;3901;Arujá; 86 678
SP;3950;Aspásia; 1 842
SP;4008;Assis; 101 409
SP;4107;Atibaia; 158 640
SP;4206;Auriflama; 13 692
SP;4305;Avaí; 4 483
SP;4404;Avanhandava; 11 263
SP;4503;Avaré; 92 805
SP;4602;Bady Bassitt; 27 260
SP;4701;Balbinos; 3 887
SP;4800;Bálsamo; 9 596
SP;4909;Bananal; 9 969
SP;5005;Barão de Antonina; 3 531
SP;5104;Barbosa; 5 640
SP;5203;Bariri; 31 595
SP;5302;Barra Bonita; 34 346
SP;5351;Barra do Chapéu; 5 162
SP;5401;Barra do Turvo; 6 875
SP;5500;Barretos; 122 485
SP;5609;Barrinha; 32 092
SP;5708;Barueri; 316 473
SP;5807;Bastos; 21 503
SP;5906;Batatais; 58 402
SP;6003;Bauru; 379 146
SP;6102;Bebedouro; 76 373
SP;6201;Bento de Abreu; 2 606
SP;6300;Bernardino de Campos; 11 607
SP;6359;Bertioga; 64 188
SP;6409;Bilac; 7 319
SP;6508;Birigui; 118 979
SP;6607;Biritiba Mirim; 29 676
SP;6706;Boa Esperança do Sul; 12 978
SP;6805;Bocaina; 11 259
SP;6904;Bofete; 10 460
SP;7001;Boituva; 61 081
SP;7100;Bom Jesus dos Perdões; 21 942
SP;7159;Bom Sucesso de Itararé; 3 555
SP;7209;Borá;907
SP;7308;Boracéia; 4 715
SP;7407;Borborema; 14 226
SP;7456;Borebi; 2 713
SP;7506;Botucatu; 145 155
SP;7605;Bragança Paulista; 176 811
SP;7704;Braúna; 5 356
SP;7753;Brejo Alegre; 2 565
SP;7803;Brodowski; 25 201
SP;7902;Brotas; 23 898
SP;8009;Buri; 20 250
SP;8108;Buritama; 17 210
SP;8207;Buritizal; 4 356
SP;8306;Cabrália Paulista; 4 299
SP;8405;Cabreúva; 47 011
SP;8504;Caçapava; 96 202
SP;8603;Cachoeira Paulista; 31 564
SP;8702;Caconde; 17 101
SP;8801;Cafelândia; 16 654
SP;8900;Caiabu; 3 712
SP;9007;Caieiras; 95 030
SP;9106;Caiuá; 5 466
SP;9205;Cajamar; 92 689
SP;9254;Cajati; 28 515
SP;9304;Cajobi; 9 133
SP;9403;Cajuru; 23 830
SP;9452;Campina do Monte Alegre; 5 954
SP;9502;Campinas;1 138 309
SP;9601;Campo Limpo Paulista; 77 632
SP;9700;Campos do Jordão; 46 974
SP;9809;Campos Novos Paulista; 4 888
SP;9908;Cananéia; 12 289
SP;9957;Canas; 4 931
SP;10005;Cândido Mota; 29 449
SP;10104;Cândido Rodrigues; 2 889
SP;10153;Canitar; 6 283
SP;10203;Capão Bonito; 46 337
SP;10302;Capela do Alto; 22 866
SP;10401;Capivari; 50 068
SP;10500;Caraguatatuba; 134 875
SP;10609;Carapicuíba; 387 121
SP;10708;Cardoso; 11 345
SP;10807;Casa Branca; 28 083
SP;10906;Cássia dos Coqueiros; 2 799
SP;11003;Castilho; 19 977
SP;11102;Catanduva; 115 785
SP;11201;Catiguá; 7 003
SP;11300;Cedral; 12 618
SP;11409;Cerqueira César; 21 469
SP;11508;Cerquilho; 44 695
SP;11607;Cesário Lange; 19 048
SP;11706;Charqueada; 15 535
SP;11904;Clementina; 6 982
SP;12001;Colina; 18 487
SP;12100;Colômbia; 6 629
SP;12209;Conchal; 28 105
SP;12308;Conchas; 15 232
SP;12407;Cordeirópolis; 24 514
SP;12506;Coroados; 5 400
SP;12605;Coronel Macedo; 4 280
SP;12704;Corumbataí; 4 195
SP;12803;Cosmópolis; 59 773
SP;12902;Cosmorama; 8 719
SP;13009;Cotia; 273 640
SP;13108;Cravinhos; 33 281
SP;13207;Cristais Paulista; 9 272
SP;13306;Cruzália; 2 108
SP;13405;Cruzeiro; 74 961
SP;13504;Cubatão; 112 471
SP;13603;Cunha; 22 110
SP;13702;Descalvado; 31 756
SP;13801;Diadema; 393 237
SP;13850;Dirce Reis; 1 620
SP;13900;Divinolândia; 11 158
SP;14007;Dobrada; 8 759
SP;14106;Dois Córregos; 24 510
SP;14205;Dolcinópolis; 2 207
SP;14304;Dourado; 8 096
SP;14403;Dracena; 45 474
SP;14502;Duartina; 12 328
SP;14601;Dumont; 9 471
SP;14700;Echaporã; 6 205
SP;14809;Eldorado; 13 069
SP;14908;Elias Fausto; 17 699
SP;14924;Elisiário; 3 138
SP;14957;Embaúba; 2 323
SP;15004;Embu das Artes; 250 720
SP;15103;Embu-Guaçu; 66 970
SP;15129;Emilianópolis; 3 014
SP;15152;Engenheiro Coelho; 19 566
SP;15186;Espírito Santo do Pinhal; 39 816
SP;15194;Espírito Santo do Turvo; 4 157
SP;15202;Estrela d'Oeste; 9 417
SP;15301;Estrela do Norte; 2 703
SP;15350;Euclides da Cunha Paulista; 7 924
SP;15400;Fartura; 16 641
SP;15509;Fernandópolis; 71 186
SP;15608;Fernando Prestes; 5 942
SP;15657;Fernão; 1 656
SP;15707;Ferraz de Vasconcelos; 179 205
SP;15806;Flora Rica; 1 487
SP;15905;Floreal; 2 733
SP;16002;Flórida Paulista; 12 958
SP;16101;Florínea; 3 851
SP;16200;Franca; 352 537
SP;16309;Francisco Morato; 165 139
SP;16408;Franco da Rocha; 144 849
SP;16507;Gabriel Monteiro; 2 763
SP;16606;Gália; 6 380
SP;16705;Garça; 42 110
SP;16804;Gastão Vidigal; 3 252
SP;16853;Gavião Peixoto; 4 702
SP;16903;General Salgado; 10 312
SP;17000;Getulina; 10 232
SP;17109;Glicério; 4 138
SP;17208;Guaiçara; 11 239
SP;17307;Guaimbê; 5 512
SP;17406;Guaíra; 39 273
SP;17505;Guapiaçu; 21 711
SP;17604;Guapiara; 17 071
SP;17703;Guará; 18 606
SP;17802;Guaraçaí; 7 441
SP;17901;Guaraci; 10 350
SP;18008;Guarani d'Oeste; 1 968
SP;18107;Guarantã; 6 427
SP;18206;Guararapes; 31 036
SP;18305;Guararema; 31 236
SP;18404;Guaratinguetá; 118 044
SP;18503;Guareí; 15 013
SP;18602;Guariba; 37 498
SP;18701;Guarujá; 287 634
SP;18800;Guarulhos;1 291 784
SP;18859;Guatapará; 7 320
SP;18909;Guzolândia; 4 246
SP;19006;Herculândia; 9 125
SP;19055;Holambra; 15 119
SP;19071;Hortolândia; 236 641
SP;19105;Iacanga; 10 437
SP;19204;Iacri; 6 131
SP;19253;Iaras; 8 010
SP;19303;Ibaté; 32 178
SP;19402;Ibirá; 11 690
SP;19501;Ibirarema; 6 385
SP;19600;Ibitinga; 60 037
SP;19709;Ibiúna; 74 957
SP;19808;Icém; 7 819
SP;19907;Iepê; 7 619
SP;20004;Igaraçu do Tietê; 23 106
SP;20103;Igarapava; 26 212
SP;20202;Igaratá; 10 605
SP;20301;Iguape; 29 115
SP;20400;Ilhabela; 34 934
SP;20426;Ilha Comprida; 13 419
SP;20442;Ilha Solteira; 25 549
SP;20509;Indaiatuba; 255 739
SP;20608;Indiana; 5 090
SP;20707;Indiaporã; 4 035
SP;20806;Inúbia Paulista; 3 615
SP;20905;Ipaussu; 13 712
SP;21002;Iperó; 36 459
SP;21101;Ipeúna; 6 831
SP;21150;Ipiguá; 6 761
SP;21200;Iporanga; 4 046
SP;21309;Ipuã; 14 454
SP;21408;Iracemápolis; 21 967
SP;21507;Irapuã; 6 867
SP;21606;Irapuru; 5 938
SP;21705;Itaberá; 17 983
SP;21804;Itaí; 25 180
SP;21903;Itajobi; 16 989
SP;22000;Itaju; 3 618
SP;22109;Itanhaém; 112 476
SP;22158;Itaoca; 3 421
SP;22208;Itapecerica da Serra; 158 522
SP;22307;Itapetininga; 157 790
SP;22406;Itapeva; 89 728
SP;22505;Itapevi; 232 513
SP;22604;Itapira; 72 022
SP;22653;Itapirapuã Paulista; 4 306
SP;22703;Itápolis; 39 493
SP;22802;Itaporanga; 14 085
SP;22901;Itapuí; 13 659
SP;23008;Itapura; 3 979
SP;23107;Itaquaquecetuba; 369 275
SP;23206;Itararé; 44 438
SP;23305;Itariri; 15 528
SP;23404;Itatiba; 122 424
SP;23503;Itatinga; 19 070
SP;23602;Itirapina; 16 148
SP;23701;Itirapuã; 5 779
SP;23800;Itobi; 8 046
SP;23909;Itu; 168 240
SP;24006;Itupeva; 70 616
SP;24105;Ituverava; 37 571
SP;24204;Jaborandi; 6 221
SP;24303;Jaboticabal; 71 821
SP;24402;Jacareí; 240 275
SP;24501;Jaci; 7 613
SP;24600;Jacupiranga; 16 116
SP;24709;Jaguariúna; 59 347
SP;24808;Jales; 48 776
SP;24907;Jambeiro; 6 397
SP;25003;Jandira; 118 045
SP;25102;Jardinópolis; 45 282
SP;25201;Jarinu; 37 535
SP;25300;Jaú; 133 497
SP;25409;Jeriquara; 3 863
SP;25508;Joanópolis; 12 815
SP;25607;João Ramalho; 4 371
SP;25706;José Bonifácio; 36 633
SP;25805;Júlio Mesquita; 4 254
SP;25854;Jumirim; 3 059
SP;25904;Jundiaí; 443 116
SP;26001;Junqueirópolis; 20 448
SP;26100;Juquiá; 17 154
SP;26209;Juquitiba; 27 404
SP;26308;Lagoinha; 5 083
SP;26407;Laranjal Paulista; 26 261
SP;26506;Lavínia; 9 689
SP;26605;Lavrinhas; 7 171
SP;26704;Leme; 98 145
SP;26803;Lençóis Paulista; 66 505
SP;26902;Limeira; 291 869
SP;27009;Lindóia; 7 010
SP;27108;Lins; 74 779
SP;27207;Lorena; 84 855
SP;27256;Lourdes; 1 950
SP;27306;Louveira; 51 833
SP;27405;Lucélia; 20 061
SP;27504;Lucianópolis; 2 372
SP;27603;Luís Antônio; 12 265
SP;27702;Luiziânia; 4 701
SP;27801;Lupércio; 3 981
SP;27900;Lutécia; 2 666
SP;28007;Macatuba; 16 829
SP;28106;Macaubal; 7 481
SP;28205;Macedônia; 3 963
SP;28304;Magda; 3 165
SP;28403;Mairinque; 49 972
SP;28502;Mairiporã; 93 617
SP;28601;Manduri; 9 871
SP;28700;Marabá Paulista; 4 573
SP;28809;Maracaí; 12 673
SP;28858;Marapoama; 3 292
SP;28908;Mariápolis; 3 513
SP;29005;Marília; 237 629
SP;29104;Marinópolis; 1 860
SP;29203;Martinópolis; 24 881
SP;29302;Matão; 79 033
SP;29401;Mauá; 418 261
SP;29500;Mendonça; 6 159
SP;29609;Meridiano; 4 572
SP;29658;Mesópolis; 1 952
SP;29708;Miguelópolis; 19 441
SP;29807;Mineiros do Tietê; 11 230
SP;29906;Miracatu; 18 553
SP;30003;Mira Estrela; 3 126
SP;30102;Mirandópolis; 27 983
SP;30201;Mirante do Paranapanema; 15 917
SP;30300;Mirassol; 63 337
SP;30409;Mirassolândia; 4 669
SP;30508;Mococa; 67 681
SP;30607;Mogi das Cruzes; 449 955
SP;30706;Mogi Guaçu; 153 661
SP;30805;Mogi Mirim; 92 559
SP;30904;Mombuca; 3 722
SP;31001;Monções; 1 937
SP;31100;Mongaguá; 61 951
SP;31209;Monte Alegre do Sul; 8 627
SP;31308;Monte Alto; 47 574
SP;31407;Monte Aprazível; 22 280
SP;31506;Monte Azul Paulista; 18 151
SP;31605;Monte Castelo; 4 222
SP;31704;Monteiro Lobato; 4 138
SP;31803;Monte Mor; 64 662
SP;31902;Morro Agudo; 27 933
SP;32009;Morungaba; 13 788
SP;32058;Motuca; 4 034
SP;32108;Murutinga do Sul; 3 737
SP;32157;Nantes; 2 660
SP;32207;Narandiba; 5 713
SP;32306;Natividade da Serra; 6 999
SP;32405;Nazaré Paulista; 18 217
SP;32504;Neves Paulista; 9 690
SP;32603;Nhandeara; 9 852
SP;32702;Nipoã; 4 750
SP;32801;Nova Aliança; 6 693
SP;32827;Nova Campina; 8 497
SP;32843;Nova Canaã Paulista; 2 032
SP;32868;Nova Castilho; 1 062
SP;32900;Nova Europa; 9 311
SP;33007;Nova Granada; 19 419
SP;33106;Nova Guataporanga; 2 156
SP;33205;Nova Independência; 4 609
SP;33254;Novais; 4 412
SP;33304;Nova Luzitânia; 2 837
SP;33403;Nova Odessa; 62 019
SP;33502;Novo Horizonte; 38 324
SP;33601;Nuporanga; 7 391
SP;33700;Ocauçu; 4 331
SP;33809;Óleo; 2 509
SP;33908;Olímpia; 55 075
SP;34005;Onda Verde; 4 771
SP;34104;Oriente; 6 085
SP;34203;Orindiúva; 6 024
SP;34302;Orlândia; 38 319
SP;34401;Osasco; 743 432
SP;34500;Oscar Bressane; 2 470
SP;34609;Osvaldo Cruz; 31 272
SP;34708;Ourinhos; 103 970
SP;34757;Ouroeste; 10 294
SP;34807;Ouro Verde; 7 779
SP;34906;Pacaembu; 14 877
SP;35002;Palestina; 11 476
SP;35101;Palmares Paulista; 9 650
SP;35200;Palmeira d'Oeste; 8 903
SP;35309;Palmital; 19 594
SP;35408;Panorama; 14 964
SP;35507;Paraguaçu Paulista; 40 989
SP;35606;Paraibuna; 17 667
SP;35705;Paraíso; 6 099
SP;35804;Paranapanema; 19 395
SP;35903;Paranapuã; 4 031
SP;36000;Parapuã; 10 580
SP;36109;Pardinho; 7 153
SP;36208;Pariquera-Açu; 19 233
SP;36257;Parisi; 2 892
SP;36307;Patrocínio Paulista; 14 488
SP;36406;Paulicéia; 7 955
SP;36505;Paulínia; 110 537
SP;36570;Paulistânia; 2 090
SP;36604;Paulo de Faria; 7 400
SP;36703;Pederneiras; 44 827
SP;36802;Pedra Bela; 6 557
SP;36901;Pedranópolis; 2 787
SP;37008;Pedregulho; 15 525
SP;37107;Pedreira; 43 112
SP;37156;Pedrinhas Paulista; 2 804
SP;37206;Pedro de Toledo; 11 281
SP;37305;Penápolis; 61 679
SP;37404;Pereira Barreto; 24 095
SP;37503;Pereiras; 8 659
SP;37602;Peruíbe; 68 344
SP;37701;Piacatu; 5 519
SP;37800;Piedade; 52 970
SP;37909;Pilar do Sul; 27 611
SP;38006;Pindamonhangaba; 165 428
SP;38105;Pindorama; 14 542
SP;38204;Pinhalzinho; 15 219
SP;38303;Piquerobi; 3 264
SP;38501;Piquete; 12 490
SP;38600;Piracaia; 26 029
SP;38709;Piracicaba; 423 323
SP;38808;Piraju; 29 436
SP;38907;Pirajuí; 22 431
SP;39004;Pirangi; 10 885
SP;39103;Pirapora do Bom Jesus; 18 370
SP;39202;Pirapozinho; 25 348
SP;39301;Pirassununga; 73 545
SP;39400;Piratininga; 15 107
SP;39509;Pitangueiras; 33 674
SP;39608;Planalto; 4 389
SP;39707;Platina; 3 030
SP;39806;Poá; 103 765
SP;39905;Poloni; 5 592
SP;40002;Pompéia; 20 196
SP;40101;Pongaí; 3 395
SP;40200;Pontal; 37 607
SP;40259;Pontalinda; 4 127
SP;40309;Pontes Gestal; 2 387
SP;40408;Populina; 4 127
SP;40507;Porangaba; 10 451
SP;40606;Porto Feliz; 56 497
SP;40705;Porto Ferreira; 52 649
SP;40754;Potim; 20 392
SP;40804;Potirendaba; 18 496
SP;40853;Pracinha; 2 578
SP;40903;Pradópolis; 17 078
SP;41000;Praia Grande; 349 935
SP;41059;Pratânia; 5 126
SP;41109;Presidente Alves; 3 804
SP;41208;Presidente Bernardes; 14 490
SP;41307;Presidente Epitácio; 39 505
SP;41406;Presidente Prudente; 225 668
SP;41505;Presidente Venceslau; 35 201
SP;41604;Promissão; 35 131
SP;41653;Quadra; 3 405
SP;41703;Quatá; 13 163
SP;41802;Queiroz; 3 265
SP;41901;Queluz; 9 159
SP;42008;Quintana; 7 038
SP;42107;Rafard; 8 965
SP;42206;Rancharia; 28 588
SP;42305;Redenção da Serra; 4 494
SP;42404;Regente Feijó; 20 145
SP;42503;Reginópolis; 7 662
SP;42602;Registro; 59 946
